id,title,description,"item group id",link,"product type",fb_product_category,"image link",condition,availability,price,"sale price",brand,"additional image link","identifier exists"
810,"T500 Plus BT Call Series 6 Best Smart Watch Fitness","Description  T500 Plus Pro Smart Watch 1.75 Inch Series 6 Rotate Reloj HI Watch 6 T500+ Pro Smartwatch For Android IOS Phone  Watch Parameters  1. Processor: MTK2502D  2.Size:38.5*44.5*14mm  3. Strap material: Silica gel  4.Main screen:1.75-inch HD IPS 320*385 Pixels  5. BT 3.0 4.0 support Bluetooth call  6. Charging mode: Magnetic charging  7. Touch Screen: Full touch screen  8. Color: Black, silver, rose gold, red, blue  9.Battery:200mAh  10. Waterproof: IP67  11. APP: M2 Wear  12. Appearance material: Zinc alloy  Watch Function  Bluetooth call, game, drinking reminder, blood oxygen, sports mode (outdoor running, walking, mountaineering, indoor running), Facebook, twitter, WhatsApp, calendar, message reminder, heart rate, sleep monitoring, Bluetooth music, SMS, call record, calculator, SIRI, alarm clock, remote photo, step counting, blood pressure, address book, looking for mobile phone, etc.                &nbsp;    &nbsp;",810,https://esquare.store/product/t500-plus-bt-call-series-6-best-smart-watch-fitness/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/1624968647_H6185ecf160d44ceb88736a9d8d5b8635K.jpg,new,"out of stock",,,Esquare,,no
797,"Hot selling T500+Pro Series I7 pro Smart Watch","T500+ Pro Smartwatch Specification     	 Screen size: 1.75 IPS LCD, 320 x 385 Touch screen 2.5D fox surface capacitive full-fit touch screen.   	 Body: 45 x 38.4 x 12.8 mm, Zinc Alloy material   	 CPU chip: MTK2502D   	RAM/ROM: 34M/128M- Bluetooth: Bluetooth 4.0  Battery: 180 mAh battery   	Battery time: built-in lithium battery, about 1-2 days working time.   	System requires Android 5.0 and above, IOS 9.0 and above.    T500 Plus Pro Smartwatch Features     	Bluetooth Push: SMS, WeChat, Email, Facebook news, and other APP notifications reminder   	Find Phone: Anti-loss reminder. Two–way search   	Bluetooth Music Control music playback on your phone   	Calling: support Bluetooth calls with Speaker and Microphone   	Sensors: g-sensor, heart rate monitoring, blood pressure monitoring, blood oxygen monitoring   	Custom watch faces: You can choose your favorite picture as the watch face   	Other functions: Alarm clock, calendar, stopwatch, Calculator    Language support  English, Russian, Portuguese, French, Spanish, Italian, Indonesian, Polish, Turkish, Hebrew, etc.",797,https://esquare.store/product/hot-selling-t500pro-series-i7-pro-smart-watch/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/Hot-selling-T500Pro-Series-7-HI-watch-pro-Smart-Watch.webp,new,"in stock","5600.00  PKR","2799.00  PKR",Esquare,,no
787,"Z36 Best Smart Watch 7 1.7inch HD Series men and Women","Z36 smart watch 7  Note:  1. This watch is 44mm in size, and it has only one round button, Please contact us to view more details and actual photos before purchasing.  2. Please do not put the smartwatch into the hot water or pun it into the water for a long time.  3. The smartwatch can not sync the iOS phone with the phone book and message  Specification  Chipset: MTK2502D  Size: 44*38*10.7mm  Case Material: Zinc Alloy  Strap: Fit all 42/44mm and 40/38mm original straps  Charger: Magnetic pin charger  Color: Black and Silver  Screen: 1.75 HD IPS, 320*385  Touch Screen: 2.5D curved Capacitive full touch screen  Bluetooth Version: 3.0, 4.0  Battery: 220MAH Large-capacity lithium polymer battery  Languages  English, French, Spanish, Polish, Portuguese (Brazil) Italy, Dutch, Malay, Indonesian, , German, , Vietnamese, Russian, Turkish, Arabic, Thai, Greek,Japaness  Function:  Highlights Functions: Support Bluetooth calling, Body temperature test, Heart Rate, BP & ECG、  Steps, Fruit with 5 Size, 44mm changeable band, Smart Beehive style menu, The nine box menu, IP68 waterproof  Bluetooth Push: SMS, WeChat, Email, Facebook news and other APP notifications reminder  Heart Rate Monitor: Heart rate monitor, monitor your heartbeat 24 hours  ECG: Analysis of ecg data  Pedometer: Exercise steps, calorie consumption, exercise mileage record  Sedentary Reminder: It's time to get moving and change your unhealthy lifestyle  Sleep Monitor: Record and analyze your sleep status scientifically and quantitatively  Find Phone: Anti - loss reminder. Two - way search  Bluetooth Music : Control music playback on your phone  Calling: support Bluetooth calls with Speaker and Microphone  Vibrate Motor: Support  Other function: Alarm clock, calendar, stopwatch",787,https://esquare.store/product/z36-best-smart-watch-7-1-7inch-hd-series-men-and-women/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/Z36-Smart-Watch-Series-7-2.jpg,new,"out of stock",,,Esquare,https://esquare.store/wp-content/uploads/2022/10/H86fc576c95fb4379bfd0fe0b5374ddaat.jpg_960x960-1.jpg,no
772,"Buy i7 Pro Max Best Smart Watch Series 7 With Price","Product details of i7 Pro Max Smart Watch     	Watch 7 size: 44mm   	Watch Colors: Black, Silver, Pink, Blue, Purple, Light Green, Dark Green, Red   	Screen size: 1.75 inch   	Screen: HD IPS, 2.5D Curved full touch screen,420x385 Resolution   	CPU: MTK2502   	Memory:128+64M   	Battery: 260mAh Li-ion battery, larger lifetime   	Charger: Magnetic Charger   	Bluetooth version:4.0/3.0   	Strap Size:42/44mmm   	System: Support for Android 5.0 & for Los 9.0 above.   	Languages: English, French, Spanish, Danish, Polish, Portuguese, Italian, German, Indonesian, Dutch, Russian,   	Custom watch face: Support putting a mobile photo into the watch as the watch face   	IP67 Life waterproof, Please DO NOT take the watch to go swimming, diving, take a shower, and sauna!       	Notification: Mobile calls and information reminders (WhatsApp, Facebook, Twitter, etc.)   	Calls: Make & Answer calls, after connecting Bluetooth with Smartphone   	Heart rate detection/Blood Pressure detection/Blood oxygen detection   	Sleep monitoring: To record and analyze your sleep status objectively and scientifically   	Steps: Steps counting, Calories, distance monitor   	Sport Modes.(running,climbing,football)   	Bluetooth music player: Remote control mobile music player   	Remote control mobile to take photo   	Find : Anti-lost, Ring your mobile or watch   	Custom watch face: you can upload your own photos on the watch as the watch faces.   	Support different kind of 42/44 strap exchange   	Sedentary reminder: Set time to reminder you to sport, changing the unhealthy lifestyle   	Other function: Alarm, Calculator, Stop, Intelligent voice, contact book, weather                &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;",772,https://esquare.store/product/buy-i7-pro-max-best-smart-watch-series-7-with-price/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/Xiaomi-Watch-I7-Pro-Max-IWO-14-Max-Series-7-Phone-Call-Custom-Watch-Face-Sport.jpg_640x640.jpg,new,"out of stock",,,Esquare,,no
762,"X7 Smart Watch Men Women Sports Fitness Bluetooth","Product details of the X7 Smart Watch  Specifications  Support Bluetooth call, heart rate, blood pressure, blood oxygen, multi-sports modes, exchange 44mm apple watch strap, Bluetooth music, total of 9 different faces.  Platform HS6620  Bluetooth 4.2 5.0 dual mode  Case alloy  Strap TPU material  Color black, silver, and pink  Main screen 1.54inch HD IPS, 240*240  Touch screen 2.5D fox surface capacitive full-fit touch screen  Bluetooth push  SMS SMS WeChat QQ news and other client information and other timely reminders  Heart rate detection Heart rate monitoring, monitoring your heartbeat  Pedometer, sports calorie, calorie consumption, exercise mileage record  Sedentary reminder to get up and change the unhealthy lifestyle  Sleep monitoring Objective Science Quantitatively record and analyze your sleep status  Find mobile phone function Anti-lost reminder.  Two-way search  Bluetooth music playback  Control mobile music playback  Call reminder support  Battery specifications and capacity 200MAH high capacity polymer  life about 1-3 days, standby about 5-7 days  Watch Language: English  App   Language:   Chinese, English, Russian, Spanish, French, German, Portuguese, Dutch.  SMS Content   Language:   Chinese, English, Spanish, French, German, Portuguese.  ​App name: fitpro  Highlights  Blood pressure,heart rate,blood oxygen,sleep monitoring,bluetooth call, SMS reminder,incoming reminder,alarm clock,multi-sport mode,raise screen, steps, distance,calories,bluetooth music, remote capture, find my device",762,https://esquare.store/product/x7-smart-watch-men-women-sports-fitness-bluetooth/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/9c64955f77fa5cc1f6006de02336063d.jpg,new,"out of stock",,,Esquare,,no
750,"i7 Pro Series 7 New Smart watch Latest version","Description     	Smart watch i7 Pro Series 7 Smartwatch Latest | Series 7 i7 Pro Smartwatch Latest | Bluetooth Calling | IWO i7 Series 7 Smartwatch Latest 2022   	Hardware and other parameters   	Compatibility: IOS5.0 and above Android 4.0 and above   	Chipset: Fr5082   	BT Version:BT2.1+EDR+BLE5.0   	LCD:1.75 inch 320*320   	APP: M2Wear   	Functions   	Multi-Dial + Custom +Push, Bluetooth Dial, Bluetooth Music, Bluetooth Voice, Bluetooth Information, Remote Photo, Phone Search,Pedometer,Multi-Sports Mode,Sleep Monitoring, Sedentary Reminder, Drink Water Reminder, Weather Forecast, Respiration, Body temperature,Routine-Function,Game,Multiple UI Styles    Support Language     	English, Simplified Chinese, Italian, Portuguese, Polish, Spanish, French, Greek, Persian, Hungarian, Czech, Russian, Turkish, Dutch, German, Thai, Vietnamese, Indonesian, Malay, Filipino, Arabic, Finnish, Ukrainian   	NOTE   	The watch only supports life waterproof, please do not wear the watch to bathe, swim, dive, sauna, etc.   	All measurements of smart watch are not professional medical or motion detection instruments. The measurement results are for reference only and cannot be regarded as medical equipment. This is a normal deviation. The user should treat the data objectively. If you need more accurate data, we recommend that you purchase professional medical devices when necessary.                &nbsp;    &nbsp;",750,https://esquare.store/product/i7-pro-series-7-new-smart-watch-latest-version/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/Series-7-i7-Mini-41mm-Smart-Watch-7-Bluetooth-Call-Sleep-Monitoring-Heart-Rate-IP67-Waterproof.jpg_640x640-3.jpg,new,"out of stock",,,Esquare,,no
740,"T900 Pro Max 2022 New Smart watch Music Control Multiple","Product Description  Specification    Chipset: HS6620+BK3266    Shell Material: Zinc Alloy    Strap: fits all original 42 / 44mm straps    Charger: magnetic charging stand    Touch Screen: 1.69 Inch Full Anti-Black Full Touch LCD Screen    Bluetooth version: 4.2+5.0    Battery: 3.7V / 280mAh large capacity lithium polymer battery.    &nbsp;  Function  Featured Features: Supports Bluetooth Calls, Heart Rate, Blood Pressure, Blood Oxygen, Thermometer    Steps, Fruit Wat 5 size, 44mm interchangeable band, hive-style smart menu, nine-box menu.    Push Bluetooth: SMS, WeChat, Email, Facebook news and other app notification reminders.    Heart rate monitor: heart rate monitor, monitor your heartbeat 24 hours    Pedometer: Exercise steps, calorie consumption, exercise mileage record.    Sedentary reminder: time to move and change your unhealthy lifestyle    Sleep monitor: record and analyze your sleep status scientifically and quantitatively    Find Phone: Anti-lost reminder. Two-way search    Bluetooth music: control music playback on your phone    Calls: Supports Bluetooth calls with speaker and microphone    Special function: calculator, sound recording    Motor vibration: Support    Other functions: alarm clock, calendar, stopwatch",740,https://esquare.store/product/t900-pro-max-2022-new-smartwatch-t900-music-control-multiple/,"Smart Watches",237,https://esquare.store/wp-content/uploads/2022/10/H4a2e3c746b8f416ab10b45dbaefe6c5dE.png_960x960.jpg,new,"out of stock",,,Esquare,,no
739,"Original TWS Y60 Bluetooth Wireless Earphones With Price","Product details of Y60     	【BLUETOOTH 5.0 TECHNOLOGY】: We broke through the limits of wireless technology through the built-in Bluetooth 5.0 chip, providing you with the highest quality sound and fastest transfer speed on the market   	【HIGH FIDELITY STEREO BASS】: With rugged and lightweight graphene-coated driver. Crystal clear and deep, resonant bass and fine-tuned sound features provide immersive sound and bring you to the center of the stage   	【IPX5 WATERPROOF】: Protects your earbuds from rain and sweat. The waterproof function in daily life (be careful not to take a bath, swim, etc.) is very suitable for your active lifestyle. (Note: The charging box is not waterproof)   	【PORTABLE CHARGING CASE】: This Bluetooth headset built-in 40mAh lithium battery, and charging case built-in 300mAh battery. You can play up to 3-4 hours of music while charging for one hour, and charge your earphone at any time, anywhere    Highlights:  【9D stereo sound 】The earphone uses a 13mm speaker, which restores the real sound more    【new generation of Bluetooth 5.0】The earphone uses a new generation of Bluetooth 5.0technology to make the connection more stable    【easy to carry】The earphone is only 4g, which is very convenient to carry    【Large capacity charging box】Bluetooth 5.0 low energy technology, longer use time    【LED battery indicator】The power of the headset and the charging box is clearly visible    【Semi-in-ear design】The same design as airpods, will not cause ear discomfort due to long-term  Specifications:  Wearing method: in-ear                                                            Waterproof level: IPX7 and above    Headset Category: true wireless headphones                          Noise reduction function: passive noise reduction (physical noise reduction)    Endurance: more than 36 hours                                                Transmission distance: 8m (inclusive)-10m (exclusive)                &nbsp;",739,https://esquare.store/product/original-tws-y60-bluetooth-wireless-earphones-with-price/,"Bluetooth Headphones > Earbuds",237,https://esquare.store/wp-content/uploads/2022/10/Original-TWS-Y60-Bluetooth-Earphones-Fone-Wireless-Headphones.jpg,new,"out of stock",,,Esquare,,no
528,"Electric Ultrasonic Pest Repeller | Mosquito Killer","1: Electric Ultrasonic Pest Repeller Mosquito killer Electronic Mouse Repellent Mouse Trap Cockroach Insect Killer Zapper    2: Ultrasonic Pest Repeller, Pest Repellent Ultrasonic Plug in Indoor, Pest Reject Rodent Bug Repellent for Home Reject Insect Mice Mosquito Ant Spider Cockroach Bug Keep Human and Pets Safe Smart Home Premium Quality A One Long Life Product    3: Electronic Ultrasonic Pest Repellent Plug in Mosquito Mice ants Roaches Spiders Bugs Flies Insects Rodents-No Traps Poison & Sprayers    4: Ultrasonic Insect Repeller Electronic Mosquito Pest Control Repellent Anti Rat Mouse Cockroach Pest Reject Repeller    5: 6 Pack Ultrasonic Pest Repeller Electronic Plug in Rodent Mouse Roach Bug Insect Repellent Indoor Home Kitchen,US Plug    6: Ultrasonic Pest Repeller,Pest Repellent Ultrasonic Plug in Indoor,Pest Reject Rodent Bug Repellent for Home Reject Insect Mice Mosquito Ant Spider Cockroach Bug Keep Human and Pets Safe Smart Home    7: Ultrasonic Pest Repeller Plug in Indoor for Home Insect Mice Mosquito Cockroach Pets Safe Smart Home    8: Mosquito Killer--Mosquito Killer Electronic Multi-Purpose Ultrasonic Pest Repeller Reject Rat Mouse Anti Rodent Bug    9: Ultrasonic Insect Repellent Charging Plug Repel Cockroaches Mouse Mosquito Quiet Household Products Pest    10: Ultrasonic Pest Repeller 6 Packs, the Newest Pest Repellent Electronic Indoor Plug in for Insects, Mosquitoes, Mice, Ants, Roaches, Spiders, Bugs, Flies, Cockroach, pest control, Non-Toxic    11: Household Pest Control, Ultrasonic Pest Repellent For Spider,Mosquito,Lizards Etc.    12: Ultrasonic Pest Repeller Plug in Mouse Deterrent Mouse Rat Repellent Upgrade 8W Ultra Sonic Speaker Indoor Pest Repeller for Rat Mouse Spider Fly Cockroach Mosquito Ants Black    13: Enhanced Version Electronic Cat Ultrasonic Anti Mosquito Insect Repeller Rat Mouse Cockroach Pest     &nbsp;",528,https://esquare.store/product/electric-ultrasonic-pest-repeller-mosquito-killer/,"Smart Gadgets > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2022/10/2.jpg,new,"in stock","1300.00  PKR","1300.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2022/10/8.jpg,no
505,"BTH F9-5 | Wireless Earbuds | Bluetooth 5.0 | 1 Year warranty | (New)","BTH-F9-5 Bluetooth Earbuds with Power Bank  BTH-F9-5 1200mAh Power Bank Earphones TWS Bluetooth Wireless Sport In Ear Gaming Headset Noise Earbuds with Mic for iPhone  Comfortable     	Ergonomic and lightweight design fit comfortably and snuggly in your ear.   	Suitable for long-time wearing.   	Stereo HD Fidelity: Our headphones feature high-performance composite diaphragms that combine and reduce sound distortion, BTH-F9-5 provide deep bass,and treble, and provide a pleasant musical experience.   	With high-quality Bluetooth headphones with a built-in microphone, you can make calls easily.    TWS Stereo Mode     	When two headsets are interconnected in TWS BTH-F9-5 Earbuds Pair True Wireless technology,they form a surround sound system, which allows different channels to change in space, bringing a rich sense of hearing.   	TheMost Stable Bluetooth 5.0 Wireless Technology: Compared with the traditional Bluetooth 4.2, this wireless earphone has faster transmission speed, longer transmission distance, and greater data transmission.   	It is powerful and stable, delivering high quality, low latency, andcontinuous and stable audio signals. Bluetooth in-ear headphones have wireless connection distance of at least 10 meters (accessible).   	Calling and playing games will not delay and is suitable for most smart Bluetooth devices.   	CVC 8.0 Intelligent Noise Reduction Technology: Use CVC intelligent noisereduction technology, it can restore high fidelity sound quality. LED    Power display and 2000mAh battery     	Bluetooth headset with 2000mAh large capacity charging box, talking time up to 6 hours. Smart.   	LED power display, you can predict the power of the headset.   	IPX7 Waterproof Level: IPX7 waterproof ensures that Bluetooth earphones are sweat-resistant, making them a perfect companion for sports.                &nbsp;",505,https://esquare.store/product/bth-f9-5-wireless-earbuds-bluetooth-5-0-1-year-warranty/,"Earbuds > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2022/08/BTH-F9-5-Bluetooth-Earbuds-with-Power-Bank-eSquare-Store-1-1.jpg,new,"in stock","3200.00  PKR","1500.00  PKR",Esquare,,no
497,"i12 airpods price in pakistan | Original TWS | Wireless Bluetooth 5.0","i12 Airpods price in Pakistan Wireless Bluetooth Airpods  Quality Of Our wireless earphones adopt advanced Bluetooth 5.0 technology and antenna technology, which provides fast and stable transmission, 33ft-50ft Bluetooth range. i12 airpods price in pakistan areWith built-in high-quality audio chip, It catches every detail of music and transmits rich sounds with crisp treble and proper bass. CVC 8.0 noise cancellation technology reduces ambient noise and echo, ensuring Hi-Fi sound clarity.  Key Specifications/ Special Features:     	i12 tws earbuds earphone   	Chip: Jerry low power consumption   	Material and process: ABS   	Battery: polymer   	Color: White / Pink / Blue / yellow / Green / Black / Grey / dark blue   	Bluetooth version: version 5.0   	Playback mode: single/dual use   	Earphone battery:  25mAhBattery capacity of charging case: 150mah for low configuration   	Bluetooth distance: 10M   	Work time: 2h for low configuration   	Earphone charging type: magnetic suction   	Charging case size: 1:1   	Speaker  ordinary HornPacking:   	Headset weight: 5g   	Bottom bin weight: 35g   	Single packing weight: 90g   	Color box size: 100 * 100 * 34mm   	Quantity per box: 100pcs / cartonCarton size: 51 * 34.5 * 21.5cmNet weight: 8.5 kg / cartonGross weight: 9.5/carton",497,https://esquare.store/product/i12-airpods-price-in-pakistan/,"Earbuds > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2022/08/Super-Wireless-earbuds-AirPods-Pro-for-i12-TWS-1.jpg,new,"in stock","1999.00  PKR","1200.00  PKR",Esquare,,no
488,"AirPods Pro 4 | With Charging Case | Earbud Wireless | Bluetooth Airpods | Free Deleivery | Premium Quality","AirPods Pro 4  Earbuds are impressive at first sight and from the first note. It’s not just a functional device. This is a small piece of art that changes the perception of everyday life. The developers have created a very special device designed to immerse. AirPods Pro 4 user is in the world of music. It brings together innovative technology, attention to detail, and the brand’s distinctive aesthetics to experience the magic of sound.  Feature:  1. listening to songs and calling, support listening to songs and calling,  2. Caller ID, call back, all-intelligent Chinese and English prompt tone, power on, pairing, power off, etc.  3. Every time the Bluetooth headset is connected to the mobile phone, the Bluetooth headset will automatically connect to the mobile phone after it is turned on, which is convenient and fast.  4. Smart Compatibility: Support all mobile phones, tablets, notebooks, etc. with Bluetooth function.  5. Bluetooth 5.0  6. Automatic power on/automatic shutdown  7. Binaural call  8. Previous song, next song  9. Support daily waterproof and sweatproof (does not support flushing and soaking)  Package Contents:  1 * Right ear headphone  1 * Left ear headphone  1 * Charging case  1 * USB charging cable  1 * User Manual",488,https://esquare.store/product/airpods-pro-4-with-charging-case-earbud-wireless-bluetooth-airpods-free-deleivery-premium-quality/,Earbuds,237,https://esquare.store/wp-content/uploads/2022/08/airpods.webp,new,"in stock","1449.00  PKR","1449.00  PKR",Esquare,,no
477,"TWS i16 |  Wireless Earbuds | Bluetooth 5.0 |Headphones Sport |Earbuds |Headset with Mic for Smartphone | Order Now","TWS i16 Wireless Earbuds Bluetooth 5.0  Now Say goodbye to tangled ear wires and frustrating phone battery life! The i16 Max AirPods Earbuds are here to make your life a little easier. These TWS i16 Max Airpods Headphones earbuds are built with advanced wireless technology that delivers Crystal Clear Sound. These stereo earbuds come with a wireless charging box that ensures your earbuds are always juiced up, and they also feature an easy-to-use touch panel that allows you to take calls and control your music without ever taking your hands off of the wheel.  Size of Earbuds  The tiny size of the TWS i16 makes them more convenient to use without taking up any room in your pocket. Plus, they are super-convenient to carry around even in your bag.So whether you’re out running or hitting the gym, you’re guaranteed to enjoy your music without having to worry about a thing. And if you ever need to make a quick phone call, the phone call button on the earbuds will come in handy.  Specification  1. Driver: 15mm  2. Impedance: 32 ohms  3. Bluetooth version: Bluetooth v5.0 + EDR  4. Bluetooth use frequency band: 2.4GHz  5. Power rating: CLASS II  6. Output power: 30mW  7. Bluetooth distance: 15~20 meters barrier-free  8. Frequency response: 20-20000Hz  9. Working voltage range: 3.0V-4.2V  10. Microphone sensitivity: -42dB  11. With A2DP / AVRCP high-quality stereo audio transmission and remote control protocol  12. Powerful noise cancellation circuit (active noise reduction)  13. Charging time is about 1 hour  14. The game time is about 150-180 minutes.  15. Standby time is about 48 hours  16. Battery capacity 35MAH (charging room 350MAH)    Feature  1. Listen to songs and make phone calls, support listening to songs and making phone calls;  2. Pick up automatic boot, binaural call, automatic pairing, wireless charging;  3. Each time the Bluetooth headset is connected to the mobile phone, the Airpods Price in Pakistan will automatically connect back to the mobile phone when it is turned on, which is convenient and quick.",477,https://esquare.store/product/tws-i16-wireless-earbuds-bluetooth-5-0-headphones-sport-earbuds-headset-with-mic-for-smartphone-order-now/,Earbuds,237,https://esquare.store/wp-content/uploads/2022/08/i16-TWS-Wireless-Bluetooth-V5.0-Earbuds-Earphones-2-1.webp,new,"in stock","1099.00  PKR","1099.00  PKR",Esquare,,no
471,"Airpods Pro 3rd generation | Wireless Earbuds | Bluetooth Supported | 1 Year Local Warranty","Airpods Pro 3rd generation with MagSafe Charging Case  The design of the Airpods Pro 3rd generation should feel familiar to anyone that has heard of AirPods before and that should be a lot of people, considering the fact that deals of AirPods alone for apple eclipses entire profit aqueducts from numerous other large pots.  About the Product  1. Spatial audio, dynamic head tracking, surround you  2. Adaptive EQ automatically adjusts the music according to your ears  3. New contour design  4. Anti-sweat and waterproof  5. A single charge can maintain up to 6 hours of listening time  6. Quickly access Siri by saying ""Hey Siri""  7. Easy setting, in-ear detection, and automatic switching bring a magical experience    Compatible with Apple IOS12 system  100% genuine guarantee  * This AirPods (3rd generation) is an original Apple product  1. The taxes and fees of EU countries have been added to the price. When the product arrives in your country, you do not need to pay additional taxes;  2. For non-EU countries, we will take the initiative to declare low prices for you when shipping, so as to avoid paying taxes as much as possible;  3. If you have any questions, you can contact our online customer service, thank you!",471,https://esquare.store/product/airpods-pro-3rd-generation-wireless-earbuds-bluetooth/,Earbuds,237,https://esquare.store/wp-content/uploads/2022/08/Airpods_Pro-3rd-generation-Wireless-Earbuds-Bluetooth-Square.webp,new,"in stock","3078.90  PKR","3078.90  PKR",Esquare,,no
468,"Airpods Pro | Wireless Earbuds | Battery Time 6 hours | Bluetooth 5.0 | 1 Year Local Warrranty","Airpods Pro  Wireless Earbuds  Bluetooth 5.0  AirPods Pro have been reengineered for even richer audio experiences. Next-level Active Noise Cancellation and Adaptive Transparency reduce more external noise. Spatial Audio takes immersion to a remarkably personal level. Touch control now lets you adjust volume with a swipe. And a leap in power delivers 6 hours of battery life from a single charge.  Product Information     	Active noise cancellation for immersive sound   	Transparency mode for hearing and connecting with the world around you   	Three sizes of soft, tapered silicone tips for a customizable fit   	Sweat and water-resistant   	Adaptive EQ automatically tunes the music to the shape of your ear   	Easy setup for all your Apple devices   	Quick access to Siri by saying “Hey Siri”   	The Wireless Charging Case delivers more than 24 hours of battery life   	hear what you want to hear   	A customizable fit   	Everything you hear is unheard of   	Noise cancellation AirPods   	Charge wirelessly and use tirelessly   	Buy the best quality of AirPods pro",468,https://esquare.store/product/airpods-pro-wireless-earbuds-battery-time-6-hours-bluetooth-5-0-1-year-local-warrranty/,Earbuds,237,https://esquare.store/wp-content/uploads/2022/08/Airpods_Pro-Wireless-Earbuds-Bluetooth-5.0-1.jpg,new,"in stock","4840.00  PKR","4840.00  PKR",Esquare,,no
466,"M10 Earbuds | Wireless Bluetooth | Power bank | Charging Time 24 Hours | Order Now","M10 Earbuds with power bank Bluetooth  M10 Earbuds are a convenient and versatile audio accessory. They feature the latest Bluetooth technology for seamless connectivity with your devices and offer clear audio and noise-cancellation features for an immersive listening experience. Additionally, they come with a power bank, allowing you to charge the earbuds on the go. With a sleek and lightweight design, these are perfect for workouts, commutes, or just relaxing at home.  Product details     	Bluetooth version: V5.1   	m10 earbuds original with Noise reduction version: CVC8.0   	Working distance: connect within 10 meters   	Single ear capacity: 50 mA Charging bin capacity: 3500mAh   	Automatic boot: support   	Automatic pairing: support   	Control method: touch operation   	5 to 6 hours battery time   	Digital display    Essential details     	sing CVC8.0 digital noise reduction technology   	Bluetooth headset with the 5.1   	5 Hour battery life   	3500mAh builtin powerbank   	Can charge your device with power box   	The 5.1 chip manages battery life very well   	Designed for a more comfortable fit   	IPX7 waterproof and sweatproof   	Exercise without sweat    &nbsp;    &nbsp;    &nbsp;",466,https://esquare.store/product/m10-earbuds-wireless-bluetooth-power-bank-charging-time-24-hours-order-now/,"Earbuds > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2023/02/M10-1.jpg,new,"in stock","2449.00  PKR","1700.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2022/08/M10-TWS-wireless-Earbuds-with-power-bank-Bluetooth-5.1-Earphones-1-1.jpg,no
464,"Iphone 13 MUST Show Fast Charging Type C to Lightning With same like original packaging and side stickers But without LOGO",,464,https://esquare.store/product/iphone-13-must-show-fast-charging-type-c-to-lightning-with-same-like-original-packaging-and-side-stickers-but-without-logo/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/1xZ_BOiUdlY6OEYk0guGM7KeMYmUYRdQJNOfc1JhzFCPNi_cCkQ.png,new,"in stock","1705.00  PKR","1705.00  PKR",Esquare,,no
463,"Iphone 7 MUST Show Fast Charging USB to Lightning With same like original packaging without logo",,463,https://esquare.store/product/iphone-7-must-show-fast-charging-usb-to-lightning-with-same-like-original-packaging-without-logo/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/10-ZTS-CR-EE-010-2.jpg,new,"in stock","493.90  PKR","493.90  PKR",Esquare,,no
455,"USB to Type C MUST Show Fast Charging with same original packaging but without LOGO",,455,https://esquare.store/product/usb-to-type-c-must-show-fast-charging-with-same-original-packaging-but-without-logo/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/11-ZTS-CR-EE-011-1.jpg,new,"in stock","493.90  PKR","493.90  PKR",Esquare,,no
451,"USB to Micro Must Show Fast Charging With Presentable Packaging",,451,https://esquare.store/product/usb-to-micro-must-show-fast-charging-with-presentable-packaging/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/13-ZTS-CR-EE-013-3.jpg,new,"in stock","548.90  PKR","548.90  PKR",Esquare,,no
447,"Type C to Type C Must Show Fast Charging With Same Packaging",,447,https://esquare.store/product/type-c-to-type-c-must-show-fast-charging-with-same-packaging/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/13-ZTS-CR-EE-013-2.jpg,new,"in stock","1098.90  PKR","1098.90  PKR",Esquare,,no
444,"Car Charger 2 USB ports Output Above 2.4A with Presentable Packaging",,444,https://esquare.store/product/car-charger-2-usb-ports-output-above-2-4a/,"Mobile Accessories > Chargers > Car Accessories",237,https://esquare.store/wp-content/uploads/2022/08/1w_Zks1PYBO__8YRgRO-PF-VJM7k72UQbxIP9sYsedxlh93E7gA.jpg,new,"in stock","658.90  PKR","658.90  PKR",Esquare,,no
